feedback_id,customer_id,rating,comments,submitted_at
18982,1294,2,Great,2022-12-09
7176,1199,5,Poor,2024-08-18
11877,8662,2,Great,2020-11-15
4261,5008,3,Average,2023-07-10
14892,4935,4,Great,2024-12-24
13873,6930,4,,2023-03-29
16830,2278,2,,2023-09-06
5231,9922,5,Average,2021-01-07
2208,6274,5,Bad,2020-07-10
1119,9366,3,Great,2021-10-13
8764,8358,4,,2023-03-12
17939,7417,3,Poor,2022-07-09
15708,1692,3,,2022-08-22
3502,5393,3,Poor,2020-07-11
5547,2416,4,Bad,2022-01-27
17378,6843,3,,2024-10-19
8422,8819,4,Great,2021-11-01
9932,2306,5,Excellent,2023-10-03
7551,8035,4,Poor,2020-10-29
16804,6351,5,Bad,2022-10-10
5112,1132,5,Poor,2020-02-18
18009,3956,2,Average,2023-04-26
19449,1645,3,Excellent,2024-07-04
17193,2295,5,,2021-10-31
1212,5263,3,Bad,2020-11-04
9783,3218,5,Bad,2021-02-05
2028,5197,4,Bad,2022-12-13
15718,2086,2,Great,2022-04-03
13772,6804,3,Excellent,2022-05-09
12374,9123,3,,2020-08-03
13161,4217,3,Great,2020-07-07
4133,337,5,Average,2023-11-10
11607,1260,5,Excellent,2020-09-05
2923,9251,2,Excellent,2022-06-30
1048,7180,5,Excellent,2020-06-10
17615,3449,5,,2022-12-04
6103,2417,5,Average,2023-02-21
19734,5932,2,Excellent,2021-09-24
5839,8246,2,,2023-03-01
10537,9345,2,Average,2022-06-30
9343,4377,4,Average,2022-10-08
4684,7165,3,Poor,2024-07-23
16945,1807,3,Excellent,2021-03-30
3527,587,3,Excellent,2020-09-04
14293,4453,4,Great,2021-06-11
10610,487,3,Great,2020-05-28
5346,7555,3,Great,2020-06-09
1929,1709,4,Bad,2020-03-04
4126,4007,3,Excellent,2021-02-03
2240,4628,1,Great,2020-08-31
12968,6901,4,Excellent,2023-09-06
2764,3031,4,Bad,2021-04-29
14694,4303,1,Excellent,2024-08-06
16434,4381,4,,2023-02-15
14940,938,4,Poor,2024-07-31
5776,6240,3,Average,2022-10-29
685,2032,3,Excellent,2023-10-20
1391,2872,4,,2024-12-17
2312,9075,4,Excellent,2022-09-05
16440,5900,4,Excellent,2020-06-03
5797,3637,3,Bad,2024-11-09
281,5730,3,Excellent,2024-06-25
1364,4922,,Bad,2024-08-05
5047,3864,3,Average,2020-02-06
9171,8253,3,Poor,2020-06-06
15060,5249,3,Excellent,2023-08-27
18580,2018,3,Poor,2020-10-11
14943,3812,,Poor,2020-08-28
3532,70,5,,2020-06-27
2245,4781,3,Great,2020-12-03
17619,6537,5,Great,2023-12-11
4316,7625,4,Average,2024-07-17
1029,5272,2,Poor,2022-11-19
15572,9788,4,Average,2022-08-10
908,1255,5,,2022-03-27
6426,2514,4,Great,2021-06-11
16976,9214,4,Bad,2024-01-22
9130,4528,4,Average,2021-07-09
6687,5031,4,Great,2020-02-20
14413,4370,5,Excellent,2022-10-12
13591,3177,4,Average,2021-03-26
6675,5468,2,Excellent,2021-04-11
18655,7426,5,Great,2022-09-04
14740,5477,1,Bad,2024-12-10
13216,233,4,,2022-08-23
15406,1188,2,Great,2023-03-01
16071,5424,4,Great,2020-07-01
5962,4981,3,Poor,2022-03-06
8656,7000,3,Great,2022-07-25
9915,4899,4,Average,2021-01-28
2157,4806,1,Poor,2023-07-31
233,849,4,,2024-05-24
3408,9822,3,Excellent,2024-10-21
529,1651,3,Average,2024-01-08
13164,8106,5,Bad,2021-08-26
15719,8138,3,Bad,2020-10-18
13732,5926,1,Excellent,2023-07-23
13601,692,,Poor,2020-10-21
14112,8,5,Great,2021-05-10
12514,2083,4,Average,2021-03-06
19745,4898,,,2023-07-06
6979,9354,1,Poor,2020-12-07
14360,1704,5,Bad,2022-12-22
19901,5228,3,Average,2024-01-20
19722,8332,3,Excellent,2021-01-28
6830,3433,4,Bad,2024-07-29
6131,659,4,Excellent,2024-05-27
9513,4662,4,Poor,2022-03-14
6963,3438,1,Excellent,2020-12-03
18494,2749,2,Bad,2024-12-06
4126,8594,3,,2022-07-18
5302,7515,1,Average,2021-11-24
81,6528,3,Great,2021-05-14
6528,852,5,,2020-09-22
19893,2709,3,Bad,2020-01-19
5063,3869,5,Great,2022-02-17
6904,8975,1,,2024-07-20
2519,7510,3,,2023-12-21
2632,8535,4,,2024-08-23
13064,1787,5,Average,2021-08-28
14024,2904,3,Poor,2021-09-20
4799,8974,1,Bad,2021-10-05
13503,3749,3,Bad,2022-12-07
1027,6647,3,Average,2022-06-28
17585,6710,4,Average,2021-06-05
7478,1339,3,Poor,2022-05-23
7156,6784,3,Bad,2021-05-26
17885,5307,5,Average,2024-05-19
648,3797,5,Poor,2020-07-13
12868,2871,5,Excellent,2024-03-16
13528,692,5,,2022-05-22
18725,3879,4,Average,2024-11-10
9119,3917,3,Poor,2024-05-29
17521,659,4,,2020-01-29
14621,8376,1,Excellent,2020-08-22
15921,9396,3,Average,2022-01-06
12711,5420,4,Average,2023-05-17
335,5934,4,,2023-03-23
19113,1704,4,Excellent,2024-12-14
5335,4432,4,Poor,2023-12-31
4114,5561,2,Bad,2023-06-27
18491,403,5,Average,2020-12-09
16516,8165,3,,2021-03-14
4502,7980,3,,2021-10-25
4096,8428,4,,2022-08-31
14330,606,5,Average,2023-10-17
3449,8415,,Bad,2024-06-06
9073,7980,,,2023-07-29
6312,4011,4,Excellent,2021-02-17
16455,623,4,,2023-01-16
9332,1834,2,Average,2024-11-22
2838,9445,1,,2020-06-07
17430,8431,3,Average,2020-06-28
15714,5846,3,Bad,2021-07-30
2068,5709,2,Bad,2022-11-04
6735,6702,5,Excellent,2024-04-24
9167,6900,5,Poor,2021-10-13
18615,9766,2,Excellent,2024-02-16
4910,2433,2,Great,2021-01-21
8012,5039,4,Average,2020-04-21
14345,6507,3,Excellent,2021-07-24
18530,9357,5,Bad,2023-05-22
5015,9169,4,Bad,2023-03-15
2255,9152,1,Great,2024-12-22
4292,5572,,Great,2021-02-22
18290,2335,4,Average,2021-03-28
2353,3425,2,Excellent,2024-07-22
5788,6030,3,Poor,2021-01-18
11688,887,5,,2022-12-11
18811,8886,2,,2021-11-07
647,8373,4,Excellent,2023-10-06
2626,9381,3,Great,2024-02-19
1962,3168,5,Poor,2023-07-06
2774,1513,5,Poor,2024-11-17
5602,7922,3,,2021-09-22
1209,4394,5,Great,2020-10-11
6792,6839,2,Excellent,2020-05-12
8185,1190,3,Excellent,2022-06-19
14202,3977,4,Poor,2021-10-08
9723,5005,4,Bad,2020-08-17
3009,5462,2,Great,2023-02-20
1970,4079,5,,2021-06-04
1793,5364,3,Great,2023-11-22
7745,6110,5,Great,2022-05-22
12928,1235,4,Excellent,2021-06-20
13127,9845,3,Bad,2022-06-04
7232,10,5,Bad,2021-10-13
18265,5049,4,Excellent,2020-09-03
11131,3572,3,Excellent,2020-07-30
18161,7287,3,,2020-08-16
944,3703,5,,2024-07-27
1520,6101,3,Excellent,2024-05-20
18274,7766,,Great,2020-02-17
3537,778,2,,2023-03-14
8585,5509,5,Average,2020-10-09
14034,4476,3,Great,2020-05-29
16181,2380,2,Great,2021-12-23
14886,9118,3,Average,2022-03-22
9136,3641,5,,2024-09-19
10940,8357,5,Great,2020-01-03
19154,2898,5,Poor,2021-05-21
18294,3268,3,Poor,2021-01-16
18604,6107,1,Great,2024-09-18
7201,4335,3,,2023-03-06
333,4090,3,Poor,2020-10-30
2868,2118,2,Poor,2022-01-22
1436,9991,5,Average,2022-06-19
3840,4115,4,Bad,2023-03-21
13073,2286,4,Great,2022-11-08
7416,5007,4,Excellent,2023-09-19
5728,3445,4,Average,2023-06-16
6231,7584,2,Excellent,2020-01-01
17032,2118,1,Poor,2022-07-31
14013,198,3,Excellent,2023-07-10
13072,3334,1,Bad,2020-09-09
2137,194,3,Excellent,2024-02-10
2866,7641,1,Bad,2022-07-14
9939,132,4,Poor,2024-07-13
4547,6519,4,Bad,2023-03-13
16950,9286,3,Excellent,2024-11-03
10817,767,3,Great,2023-12-05
12634,9661,4,Poor,2024-10-31
15778,2419,3,,2021-07-26
3314,5560,1,Great,2022-08-21
11058,5989,2,Bad,2020-10-14
13425,8422,2,Bad,2024-09-02
15833,7310,4,,2022-03-30
10511,7791,4,Great,2021-06-14
11653,5558,1,Excellent,2023-10-01
54,5586,5,Excellent,2022-06-11
9800,7098,4,Excellent,2023-08-26
12168,8044,4,Bad,2023-11-22
16316,7114,5,,2023-06-18
2696,4661,4,Poor,2024-05-13
9547,9811,3,Average,2024-03-29
7501,5804,4,Great,2024-04-30
8842,9006,4,Bad,2024-03-21
1890,7547,2,,2023-10-14
7636,4547,2,Great,2023-11-21
435,487,4,Great,2020-08-23
13465,9883,4,Great,2022-06-23
517,9460,3,Excellent,2022-04-24
13949,8170,5,Excellent,2024-10-18
9840,8871,4,Average,2022-08-30
18857,2262,5,Average,2023-05-17
8417,9300,4,Average,2023-03-18
4423,6171,1,Poor,2020-04-01
5244,6964,2,Poor,2022-03-03
12093,4165,2,,2023-03-29
16316,2242,4,Great,2020-06-15
10276,557,4,Great,2022-12-07
14077,1656,5,,2024-03-24
19764,967,4,Excellent,2022-11-08
18978,8484,5,Poor,2023-10-07
18200,5832,4,Average,2024-02-15
12305,9368,3,Average,2020-04-11
4337,676,,Bad,2023-04-21
17713,3284,2,,2021-08-18
2183,6036,5,Poor,2022-05-13
3814,181,4,Bad,2022-07-29
686,361,2,Average,2021-10-22
10641,2472,4,Average,2020-01-30
7852,8802,2,Great,2020-06-27
537,6322,4,Average,2023-06-12
19422,8522,5,Excellent,2022-11-22
11491,7107,1,Great,2023-02-17
13488,9442,5,Average,2020-10-12
16964,4259,4,Average,2023-04-28
12951,1856,4,Excellent,2021-11-06
7845,9005,5,Excellent,2024-06-08
4382,493,2,Excellent,2022-10-12
4059,1830,3,Bad,2022-11-23
362,7022,,Poor,2022-12-29
4461,471,2,Bad,2024-01-26
12556,1381,4,Great,2022-11-24
13533,4856,3,Average,2021-06-11
4625,2633,5,,2024-12-31
19966,3331,2,Great,2020-03-13
1281,6879,4,Poor,2021-10-19
9881,3294,4,Bad,2021-07-15
16592,1040,3,Excellent,2024-07-30
17829,3869,4,Average,2023-05-16
16503,2766,4,Excellent,2023-07-12
11642,612,5,Bad,2023-07-15
12708,9991,4,Average,2022-01-03
13118,7103,2,,2020-07-20
14642,6702,3,Average,2023-11-24
19691,4072,1,Poor,2022-04-18
3698,8294,4,,2024-02-19
6396,8857,5,Great,2024-06-19
17781,3115,2,Excellent,2023-02-23
13266,1591,3,Average,2021-10-22
3887,7586,2,Average,2023-04-28
10311,2369,4,Bad,2021-09-18
9697,4509,4,Poor,2024-04-10
12695,9120,3,Average,2022-09-25
9514,1851,1,Excellent,2024-01-20
5999,6894,5,Average,2022-08-01
19744,445,3,Average,2021-08-27
4197,1855,2,Excellent,2020-09-20
12830,1690,4,Poor,2020-12-21
11189,717,5,Great,2024-02-11
10329,5388,,Bad,2022-08-16
6112,7702,2,Excellent,2020-04-19
13753,9161,2,Bad,2020-01-24
1481,4408,4,Bad,2022-11-22
2894,4102,3,Bad,2024-06-19
14747,2596,3,,2021-11-05
12038,8830,4,Bad,2024-05-06
11930,9957,3,Poor,2024-09-02
1735,5819,4,Bad,2024-01-05
13617,2619,4,Poor,2022-11-22
12721,3552,4,Excellent,2023-08-28
12966,7988,3,Poor,2020-09-08
331,120,2,Excellent,2023-03-09
7930,5060,3,,2021-07-26
1618,9040,5,,2020-12-07
6049,875,2,Poor,2023-05-30
11636,2995,5,Excellent,2022-08-22
18448,5985,4,,2020-02-29
7300,3652,,Average,2020-02-01
18207,5786,4,Bad,2021-04-16
16571,1321,4,Great,2023-11-26
13340,9931,3,,2022-04-08
8588,4021,3,Poor,2020-04-29
7662,9126,4,Great,2024-11-04
18555,2676,5,Excellent,2021-01-31
4567,2662,1,Poor,2024-07-23
9190,9564,4,Poor,2022-05-25
16317,5557,1,Excellent,2024-12-03
1169,7640,3,Great,2020-08-10
19656,275,5,,2023-08-25
10395,3137,1,Poor,2024-03-19
9184,69,1,Bad,2024-09-11
14773,2775,,Poor,2024-08-16
19498,4405,4,Average,2024-03-18
1532,2195,5,Excellent,2020-06-19
10046,8770,3,Average,2024-08-04
10212,4272,3,Average,2020-12-27
3740,3408,5,Great,2021-02-14
7761,6857,2,Excellent,2024-12-06
11447,5759,2,,2021-09-25
11254,9367,5,Great,2023-09-17
5118,1185,5,Bad,2022-10-21
11,230,3,Great,2023-03-02
14371,7099,,,2020-02-03
15910,5730,1,Poor,2023-09-01
18193,3985,3,Bad,2021-08-30
15904,9397,4,Average,2020-11-10
18031,9038,2,Bad,2021-09-21
12120,3789,2,Great,2021-06-25
800,8619,2,Poor,2024-10-17
4661,5936,4,Bad,2020-07-09
9399,9620,4,Excellent,2024-05-30
6838,8670,1,Average,2020-05-06
15951,1955,5,,2024-02-28
11369,1057,3,Poor,2022-12-21
4812,2641,5,Great,2020-02-28
13381,2915,5,Poor,2020-06-11
14449,3532,3,Excellent,2023-08-03
3419,514,5,Average,2020-08-21
8117,4428,3,Excellent,2022-04-09
19461,9632,3,Excellent,2022-11-16
10643,533,2,Bad,2024-01-04
12537,3927,2,,2021-08-01
8923,2912,5,Excellent,2023-12-13
15927,3269,2,Average,2021-05-07
1202,1278,5,Bad,2021-12-18
1766,867,3,Average,2021-02-26
6953,7930,2,Great,2022-10-12
2353,5715,4,Average,2023-12-28
5595,6539,4,Poor,2024-01-01
18550,5801,5,Average,2021-11-17
8032,5144,5,Excellent,2023-04-26
19031,9899,2,Excellent,2020-12-21
79,2157,5,,2021-02-23
15411,9418,2,Excellent,2020-05-26
2600,9626,2,Excellent,2021-03-14
5694,6941,3,Excellent,2022-09-15
2749,2050,,Poor,2023-12-10
19776,2814,4,Bad,2024-12-28
12271,1135,3,,2021-10-31
2987,7754,,Great,2024-10-28
14226,6220,,Bad,2022-01-18
219,1977,3,Bad,2023-01-06
4383,9449,3,,2024-09-27
17847,3014,2,,2023-05-14
2539,4984,4,Great,2022-04-07
15253,6495,3,Great,2022-09-29
6492,5921,,,2020-02-04
10920,2370,5,Excellent,2024-01-03
3588,207,1,,2020-06-16
12250,9306,1,Poor,2021-03-31
7788,4161,3,Poor,2024-09-27
17665,6560,5,Average,2021-04-02
428,1023,2,Bad,2024-02-05
15979,7766,1,Poor,2021-10-24
252,2525,5,Poor,2022-02-12
4064,9657,1,,2020-08-09
10148,8562,4,,2020-11-09
627,4528,2,Average,2023-01-09
12537,4389,5,Excellent,2020-07-10
2041,6381,4,Poor,2020-10-10
8723,6789,2,,2023-09-17
19670,1842,4,Bad,2024-08-24
19934,5846,2,Poor,2022-06-26
18032,8517,5,Poor,2024-09-29
6922,8037,5,Great,2024-04-17
5249,6566,4,Poor,2021-09-16
6786,4526,4,,2024-10-10
13482,4450,4,,2020-05-22
10780,9871,3,Poor,2020-01-14
5808,9712,4,Average,2021-02-24
7032,4389,4,Average,2020-05-04
13305,2843,1,Average,2021-08-27
3266,9473,,Excellent,2022-10-09
12737,5533,2,Great,2021-12-08
249,4477,3,Excellent,2024-04-01
112,5320,2,Great,2022-11-04
9237,225,2,,2023-10-03
14065,9095,1,Poor,2022-01-22
4628,4767,1,Bad,2024-10-19
10515,5414,,Excellent,2021-10-19
13808,8799,4,Excellent,2020-03-27
13222,8634,5,Great,2022-05-17
1607,2656,5,Bad,2024-09-12
6969,5402,3,Poor,2024-07-10
16676,2978,4,Average,2020-03-22
6742,801,4,Great,2023-03-15
11085,2513,2,Excellent,2022-01-19
12143,993,4,Bad,2023-08-29
19140,6257,5,,2024-04-04
8105,7485,4,Average,2021-03-23
8866,9117,3,Excellent,2023-07-06
19529,2026,4,Poor,2024-02-23
1789,1775,2,,2023-05-14
1624,4778,,Excellent,2022-03-02
4011,3257,5,Poor,2024-01-17
6207,2183,4,Excellent,2023-04-01
16487,4153,1,Average,2020-01-30
4141,8982,4,Great,2023-03-31
14673,5003,4,Great,2022-05-22
8498,6049,4,,2023-06-26
3236,694,1,Bad,2022-07-25
8899,9876,2,Excellent,2020-10-29
1435,7941,4,Average,2021-05-07
19310,7182,5,Great,2024-05-06
9683,2947,3,Great,2024-11-12
6957,1024,5,Great,2023-04-14
13802,9658,5,Average,2021-06-17
16422,8219,2,Excellent,2021-07-14
217,772,4,Bad,2024-05-07
9443,5504,4,Excellent,2021-02-16
12960,8131,1,Poor,2020-02-11
8838,6464,5,Poor,2022-01-31
9541,4315,4,Poor,2024-10-12
2514,3804,5,Excellent,2021-09-24
13188,1878,1,Great,2023-02-14
12008,1194,2,,2020-09-24
6415,9629,5,Excellent,2024-04-10
11208,1616,4,Poor,2022-08-03
5378,2467,5,Bad,2024-12-04
1275,3188,2,Great,2024-09-30
10304,6750,5,Poor,2022-01-18
6142,1999,5,Bad,2023-11-12
6269,5407,2,Poor,2024-12-24
13587,7775,3,Great,2021-10-19
9986,2509,4,,2024-01-25
13104,1003,3,Bad,2024-01-12
12787,149,1,Great,2020-08-27
2575,1902,3,Great,2023-04-08
7074,5855,5,Excellent,2024-06-12
3572,1741,5,Bad,2023-01-17
8824,4258,3,Bad,2022-12-18
7915,6077,3,Average,2021-05-20
4679,3024,5,Bad,2021-08-12
10641,5578,4,Poor,2020-11-17
5433,8572,2,Average,2021-08-17
12137,5820,,Excellent,2023-04-06
3608,7606,4,Poor,2023-05-12
270,8057,3,Excellent,2021-09-16
16658,701,,Bad,2022-05-03
10587,9342,2,,2022-01-20
19697,6896,3,Excellent,2024-04-01
14005,7874,3,,2023-03-22
8447,5320,5,Average,2021-04-26
17683,5345,3,Bad,2022-12-06
14655,581,2,Poor,2020-01-14
10174,9738,4,Poor,2021-01-11
10193,5899,1,,2021-05-17
19386,1270,1,Bad,2022-08-06
18001,8604,,Poor,2023-09-03
3062,9989,1,Average,2023-10-05
12107,5644,5,Poor,2023-01-13
16731,6765,4,,2024-07-22
17411,7258,3,Excellent,2020-09-17
14733,5085,4,,2022-07-28
18166,1486,3,Excellent,2023-02-15
3272,9508,3,Bad,2023-08-12
6929,3363,2,Average,2024-12-22
12064,1296,3,Poor,2023-09-09
10541,2192,4,Bad,2024-08-13
19332,9769,4,Average,2021-01-16
4301,7245,4,Bad,2021-05-06
1171,9526,4,Bad,2021-08-12
10238,6234,4,Bad,2024-01-21
12205,8069,4,,2021-03-23
12803,3046,3,,2023-11-07
13238,3266,5,Great,2024-09-29
9596,5703,2,Average,2021-04-20
19942,5918,5,Great,2020-07-05
17162,6252,4,Great,2021-03-11
5422,6751,,Poor,2023-12-28
368,511,1,Poor,2022-02-14
17723,2369,2,Bad,2021-03-26
15517,1500,4,Poor,2022-08-22
17615,6430,5,Excellent,2021-04-07
16985,6959,4,Great,2021-07-21
18230,7519,4,Great,2020-07-19
2059,856,2,Poor,2022-03-15
10797,1951,2,Bad,2024-09-27
16200,4028,3,Bad,2020-11-23
4994,3317,4,Great,2020-11-16
13238,8779,5,,2022-07-07
3485,362,2,,2023-10-18
10782,5456,3,Poor,2024-11-28
9827,9865,5,Great,2023-12-21
9995,9199,1,Bad,2023-11-11
17433,4669,4,Great,2023-09-27
10866,3334,,Poor,2024-08-20
9766,4397,5,Average,2021-04-03
996,5069,5,Bad,2022-02-21
11887,2597,4,Great,2020-11-06
2304,5091,4,Great,2024-02-28
10890,7402,5,Poor,2020-10-15
631,4710,1,Poor,2020-07-10
5667,4067,5,Poor,2022-01-05
2772,3993,3,Great,2022-09-21
7532,9083,1,,2020-12-25
10005,6983,4,Bad,2021-08-08
11641,8047,2,Excellent,2020-10-21
15386,2847,1,,2023-08-11
16995,1696,2,Excellent,2022-11-03
1019,9008,2,Poor,2021-03-20
7818,7379,2,Excellent,2021-06-20
9983,499,3,Excellent,2023-06-29
1511,1681,1,Bad,2023-01-19
17572,7353,,Bad,2023-06-02
18166,9529,5,Average,2021-03-03
6467,249,4,Excellent,2020-09-21
6392,9889,3,Average,2021-03-19
2338,659,3,Excellent,2024-06-24
15569,4771,3,Poor,2020-05-05
13645,689,,Bad,2024-02-23
2872,8160,5,Poor,2022-01-02
18118,1700,2,Great,2023-11-09
19892,224,2,Great,2021-02-22
9145,1760,2,,2022-10-20
19118,3816,4,Great,2022-03-23
6615,54,4,Average,2022-02-11
11421,5685,1,Bad,2022-06-09
13605,700,2,Great,2022-11-26
1485,6626,5,Poor,2022-02-21
8421,586,5,Bad,2024-12-31
14802,3372,4,Excellent,2021-12-02
11495,4385,5,Poor,2022-12-22
17954,1452,4,Bad,2024-03-20
7118,311,4,Bad,2020-07-01
11734,2506,4,Average,2023-12-27
13763,1123,5,Average,2023-06-04
7215,342,3,,2020-01-09
13649,9175,1,Average,2020-08-16
6281,9601,2,,2020-03-05
8262,8649,4,Great,2020-04-10
67,5424,5,Bad,2021-07-08
10628,9842,,Great,2023-02-21
13903,6895,3,Great,2023-05-30
14493,6996,3,,2024-04-02
10162,1711,5,Excellent,2020-11-21
17531,1583,5,,2021-12-29
8286,6170,3,Excellent,2021-08-15
19913,6785,5,Great,2024-10-16
4104,8557,5,Average,2023-01-30
6940,1169,3,Bad,2021-02-02
3023,8337,3,Great,2023-08-06
17877,6311,5,Great,2024-09-10
9226,1067,3,,2020-01-11
9669,972,2,Poor,2023-06-26
6959,9769,4,,2024-07-11
10194,7183,4,Excellent,2020-06-11
2649,4154,1,Excellent,2021-03-04
18262,9440,3,Poor,2024-03-14
8304,8325,2,Excellent,2023-10-17
4815,1267,5,Average,2024-09-20
5308,210,4,Bad,2021-12-07
12491,4338,3,Great,2024-11-08
18804,6527,5,Great,2024-04-16
16294,6359,3,Bad,2020-12-20
19903,9006,3,,2024-12-09
8728,7258,3,Poor,2022-11-08
10770,3521,4,Average,2023-01-21
2779,7324,5,Great,2023-05-10
12168,3450,2,Bad,2020-03-13
14712,2132,1,Excellent,2024-12-31
11464,9641,2,Excellent,2024-04-07
14930,6128,3,,2023-11-14
5520,1696,1,Poor,2022-03-08
10416,1510,2,Poor,2022-11-11
14497,6226,4,Bad,2020-11-24
15817,6945,3,Great,2023-09-18
16598,6304,4,Poor,2021-02-12
13368,6706,4,,2024-07-04
11394,4275,3,Bad,2021-01-30
4406,1229,3,,2024-05-05
11644,9747,5,Average,2022-06-11
13903,4212,3,Average,2023-04-10
14210,3419,4,Bad,2021-06-26
12105,2449,,,2024-06-01
4981,4395,1,Great,2023-12-09
9517,4765,3,Average,2020-11-23
3201,3884,3,,2021-04-16
23,6196,2,Excellent,2020-02-12
14321,1008,1,,2024-10-14
6425,8732,4,,2022-03-31
19758,8404,2,Bad,2023-02-09
14296,5229,3,Poor,2020-01-05
6495,8098,,Great,2021-11-01
13098,4071,4,Excellent,2021-01-14
612,3894,5,Poor,2020-11-03
11341,6914,2,Great,2022-01-06
577,1394,2,Bad,2022-04-18
19838,9456,5,Excellent,2024-09-06
15385,3474,5,,2022-03-06
5359,9205,5,Bad,2022-06-02
3259,796,3,Great,2021-03-16
9976,1204,3,Great,2024-05-14
12452,3344,4,Poor,2021-09-06
12972,5025,4,Poor,2024-01-19
4500,5893,5,Poor,2020-11-11
10077,3373,1,Bad,2021-12-15
1607,421,1,Excellent,2020-04-01
7577,2258,4,Average,2020-11-06
7299,6080,1,Excellent,2022-10-17
8145,62,3,Bad,2024-10-11
13729,4101,5,Poor,2020-10-04
9444,4592,5,Average,2022-05-29
7200,3179,3,Excellent,2022-04-07
14184,1547,4,Average,2020-09-04
17053,5974,4,Average,2022-02-11
15154,9943,1,,2023-05-25
8154,8923,1,,2021-07-08
4360,7555,4,Great,2021-05-29
4669,8371,4,Poor,2020-11-23
12043,5610,3,Poor,2020-11-24
3502,7234,1,Average,2023-03-13
4064,8721,4,Excellent,2021-12-18
1736,1411,1,Bad,2022-03-13
19207,8528,4,Average,2021-05-26
6414,4854,2,,2020-03-24
2967,9267,5,,2024-10-27
10637,6451,2,,2020-10-16
3927,211,5,,2023-09-21
10541,9860,5,Bad,2023-01-20
4175,1455,5,Excellent,2020-03-22
2358,5031,5,Great,2020-03-28
7789,4145,3,Bad,2024-04-13
17759,441,4,Average,2024-05-08
12739,6121,2,,2020-01-09
5600,8743,2,,2021-12-04
7823,8644,4,Bad,2021-04-13
773,8847,5,,2020-05-19
5770,6505,1,Average,2021-09-17
10052,668,5,Average,2023-04-23
13504,6160,5,Average,2024-06-19
6011,4377,1,Average,2021-03-27
1493,3623,,Poor,2024-09-14
1522,4241,2,Excellent,2020-01-25
16114,2511,4,Great,2023-08-09
19084,8052,3,,2020-10-19
19402,1394,5,Excellent,2022-10-14
9226,7475,2,Average,2022-01-15
12995,7570,5,Average,2022-12-08
5561,6638,2,Bad,2023-12-22
246,1556,3,Average,2024-02-01
2504,3415,3,,2022-10-18
14919,6277,1,Average,2023-05-24
17435,7680,1,Excellent,2020-01-18
17121,3390,1,Average,2020-02-22
52,1895,3,Poor,2022-02-14
4885,6737,3,Poor,2024-06-06
15227,6814,5,Great,2021-03-29
15378,6368,4,Average,2024-09-25
11685,9104,5,Bad,2024-04-14
10944,972,4,Great,2021-05-24
4453,7409,5,Great,2021-06-06
13177,8309,4,Bad,2022-01-01
2970,3848,3,Excellent,2020-07-10
16979,437,,Excellent,2022-09-26
14632,3288,,Bad,2024-12-01
11659,1585,4,Poor,2022-07-14
1656,7157,1,Great,2024-08-10
593,4313,1,Poor,2023-05-28
954,1596,2,Poor,2020-09-15
17790,3191,1,Great,2024-12-28
12874,7598,4,Excellent,2023-09-29
3025,1343,1,Excellent,2020-03-29
10173,9855,1,Great,2022-09-13
4307,5442,5,Average,2023-06-26
10972,8861,5,Excellent,2022-06-14
14479,7345,4,Excellent,2024-05-23
16423,7517,4,Average,2020-12-30
13698,5911,2,Poor,2023-10-26
9451,5884,4,Poor,2022-01-16
8282,3152,1,Bad,2024-10-07
13440,4140,5,Poor,2020-02-25
5322,7060,,Bad,2024-04-22
10215,8645,4,Bad,2024-12-04
12690,9200,3,Great,2022-12-25
4152,9415,2,,2020-06-14
13071,8081,4,,2022-10-21
8343,8386,4,Bad,2020-05-31
4942,1036,1,Excellent,2021-02-28
14741,7098,3,Average,2023-05-09
6269,7557,1,Poor,2021-06-19
13088,8016,4,Great,2020-02-13
1322,1150,5,,2021-05-22
13226,7240,3,Great,2021-04-05
4786,8632,4,Average,2023-12-20
1147,8924,4,Poor,2024-05-16
2061,4398,,,2023-05-07
2835,3656,4,Poor,2022-05-14
6901,4217,2,,2024-09-30
13629,786,3,Excellent,2021-01-21
10682,5420,4,Excellent,2021-01-20
10339,2603,3,Poor,2023-12-18
7196,6618,5,Average,2020-12-08
3113,4310,3,Great,2021-04-04
13435,1359,4,Excellent,2021-02-21
18105,9366,,Poor,2021-10-29
17615,213,4,Excellent,2021-08-14
19083,7743,3,Average,2021-05-01
12407,4594,5,Excellent,2023-07-29
14029,8221,3,Poor,2024-07-10
11971,2945,5,Average,2020-07-25
16290,7681,4,Poor,2022-06-12
146,6217,2,Great,2020-02-04
5641,8981,1,Average,2020-10-30
4,2254,5,,2024-05-07
19902,3740,3,Excellent,2022-08-21
17024,6196,4,Average,2020-04-08
18572,9195,1,Great,2022-01-15
18331,9442,3,Average,2023-11-12
7131,9816,4,Great,2020-06-13
10315,6163,4,Poor,2020-05-05
1058,7878,4,Average,2020-11-17
15961,6667,5,,2024-09-28
5751,8186,,Poor,2020-10-31
251,2704,1,Excellent,2022-09-30
778,7924,1,Bad,2023-06-11
10105,85,5,Average,2024-08-30
16611,5659,1,Excellent,2020-01-02
7504,7958,4,Poor,2021-11-17
17374,4867,3,Great,2020-08-27
10290,3115,4,Poor,2021-08-12
9845,7878,5,Great,2022-03-18
5407,3673,4,Average,2021-09-14
18925,5925,4,Bad,2021-02-10
7128,1374,2,Average,2022-02-04
129,9656,,Average,2022-12-26
